time_seconds,wind_mps
8132,10.445
8134,10.254
8136,10.052
8138,9.838
8140,9.615
8142,9.383
8144,9.145
8146,8.9
8148,8.652
8150,8.401
8152,8.149
8154,7.897
8156,7.648
8158,7.402
8160,7.161
8162,6.926
8164,6.7
8166,6.482
8168,6.275
8170,6.08
8172,5.898
8174,5.729
8176,5.575
8178,5.436
8180,5.313
8182,5.206
8184,5.116
8186,5.043
8188,4.987
8190,4.948
8192,4.925
8194,4.919
8196,4.928
8198,4.953
8200,4.992
8202,5.044
8204,5.11
8206,5.186
8208,5.273
8210,5.368
8212,5.472
8214,5.581
8216,5.696
8218,5.813
8220,5.933
8222,6.052
8224,6.17
8226,6.286
8228,6.397
8230,6.502
8232,6.6
8234,6.689
8236,6.768
8238,6.837
8240,6.893
8242,6.936
8244,6.966
8246,6.98
8248,6.979
8250,6.962
8252,6.929
8254,6.879
8256,6.813
8258,6.731
8260,6.632
8262,6.517
8264,6.386
8266,6.241
8268,6.081
8270,5.909
8272,5.723
8274,5.527
8276,5.32
8278,5.105
8280,4.882
8282,4.653
8284,4.42
8286,4.183
8288,3.944
8290,3.706
8292,3.469
8294,3.235
8296,3.005
8298,2.782
8300,2.566
8302,2.358
8304,2.161
8306,1.975
8308,1.801
8310,1.641
8312,1.495
8314,1.364
8316,1.25
8318,1.151
8320,1.069
8322,1.005
8324,0.957
8326,0.926
8328,0.913
8330,0.916
8332,0.936
8334,0.971
8336,1.021
8338,1.085
8340,1.162
8342,1.252
8344,1.353
8346,1.463
8348,1.582
8350,1.708
8352,1.84
8354,1.976
8356,2.115
8358,2.255
8360,2.394
8362,2.532
8364,2.666
8366,2.795
8368,2.918
8370,3.033
8372,3.139
8374,3.235
8376,3.319
8378,3.391
8380,3.449
8382,3.493
8384,3.523
8386,3.537
8388,3.535
8390,3.516
8392,3.482
8394,3.43
8396,3.363
8398,3.28
8400,3.181
8402,3.067
8404,2.938
8406,2.797
8408,2.642
8410,2.476
8412,2.299
8414,2.112
8416,1.918
8418,1.717
8420,1.511
8422,1.301
8424,1.089
8426,0.876
8428,0.664
8430,0.455
8432,0.249
8434,0.049
8436,0.0
8438,0.0
8440,0.0
8442,0.0
8444,0.0
8446,0.0
8448,0.0
8450,0.0
8452,0.0
8454,0.0
8456,0.0
8458,0.0
8460,0.0
8462,0.0
8464,0.0
8466,0.0
8468,0.0
8470,0.0
8472,0.0
8474,0.0
8476,0.0
8478,0.0
8480,0.0
8482,0.0
8484,0.0
8486,0.0
8488,0.0
8490,0.0
8492,0.021
8494,0.19
8496,0.36
8498,0.529
8500,0.695
8502,0.857
8504,1.014
8506,1.164
8508,1.305
8510,1.437
8512,1.558
8514,1.667
8516,1.763
8518,1.845
8520,1.913
8522,1.966
8524,2.003
8526,2.024
8528,2.029
8530,2.018
8532,1.99
8534,1.946
8536,1.887
8538,1.812
8540,1.723
8542,1.619
8544,1.503
8546,1.374
8548,1.234
8550,1.085
8552,0.927
8554,0.761
8556,0.59
8558,0.414
8560,0.235
8562,0.055
8564,0.0
8566,0.0
8568,0.0
8570,0.0
8572,0.0
8574,0.0
8576,0.0
8578,0.0
8580,0.0
8582,0.0
8584,0.0
8586,0.0
8588,0.0
8590,0.0
8592,0.0
8594,0.0
8596,0.0
8598,0.0
8600,0.0
8602,0.0
8604,0.0
8606,0.0
8608,0.0
8610,0.0
8612,0.0
8614,0.0
8616,0.0
8618,0.0
8620,0.0
8622,0.0
8624,0.0
8626,0.0
8628,0.094
8630,0.296
8632,0.499
8634,0.701
8636,0.902
8638,1.099
8640,1.292
8642,1.478
8644,1.657
8646,1.826
8648,1.986
8650,2.134
8652,2.269
8654,2.391
8656,2.499
8658,2.593
8660,2.67
8662,2.732
8664,2.778
8666,2.807
8668,2.82
8670,2.817
8672,2.798
8674,2.763
8676,2.714
8678,2.649
8680,2.572
8682,2.481
8684,2.379
8686,2.267
8688,2.145
8690,2.015
8692,1.878
8694,1.736
8696,1.59
8698,1.443
8700,1.294
8702,1.146
8704,1.001
8706,0.859
8708,0.723
8710,0.593
8712,0.472
8714,0.36
8716,0.259
8718,0.17
8720,0.094
8722,0.032
8724,0.0
8726,0.0
8728,0.0
8730,0.0
8732,0.0
8734,0.0
8736,0.045
8738,0.115
8740,0.201
8742,0.305
8744,0.424
8746,0.558
8748,0.707
8750,0.87
8752,1.045
8754,1.232
8756,1.43
8758,1.637
8760,1.851
8762,2.072
8764,2.298
8766,2.527
8768,2.758
8770,2.99
8772,3.22
8774,3.448
8776,3.671
8778,3.889
8780,4.099
8782,4.302
8784,4.494
8786,4.675
8788,4.845
8790,5.001
8792,5.144
8794,5.272
8796,5.384
8798,5.481
8800,5.561
8802,5.626
8804,5.673
8806,5.704
8808,5.719
8810,5.718
8812,5.702
8814,5.671
8816,5.625
8818,5.566
8820,5.495
8822,5.413
8824,5.32
8826,5.219
8828,5.11
8830,4.995
8832,4.876
8834,4.753
8836,4.629
8838,4.504
8840,4.381
8842,4.261
8844,4.145
8846,4.035
8848,3.933
8850,3.839
8852,3.756
8854,3.683
8856,3.623
8858,3.576
8860,3.543
8862,3.526
8864,3.524
8866,3.538
8868,3.57
8870,3.617
8872,3.682
8874,3.764
8876,3.863
8878,3.978
8880,4.11
8882,4.257
8884,4.419
8886,4.594
8888,4.783
8890,4.984
8892,5.196
8894,5.417
8896,5.647
8898,5.883
8900,6.125
8902,6.371
8904,6.62
8906,6.869
8908,7.118
8910,7.364
8912,7.607
8914,7.845
8916,8.076
8918,8.3
8920,8.514
8922,8.717
8924,8.909
8926,9.087
8928,9.253
8930,9.403
8932,9.539
8934,9.659
8936,9.762
8938,9.849
8940,9.92
8942,9.973
8944,10.01
8946,10.031
8948,10.036
8950,10.025
8952,10.0
8954,9.961
8956,9.908
8958,9.844
8960,9.769
8962,9.684
8964,9.591
8966,9.49
8968,9.384
8970,9.274
8972,9.162
8974,9.048
8976,8.934
8978,8.823
8980,8.715
8982,8.612
8984,8.515
8986,8.427
8988,8.347
8990,8.278
8992,8.22
8994,8.175
8996,8.144
8998,8.127
9000,8.125
9002,8.139
9004,8.169
9006,8.216
9008,8.279
9010,8.36
9012,8.457
9014,8.57
9016,8.7
9018,8.845
9020,9.005
9022,9.179
9024,9.367
9026,9.567
9028,9.778
9030,9.999
9032,10.229
9034,10.467
9036,10.71
9038,10.958
9040,11.209
9042,11.461
9044,11.713
9046,11.964
9048,12.211
9050,12.454
9052,12.691
9054,12.92
9056,13.14
9058,13.35
9060,13.549
9062,13.735
9064,13.908
9066,14.067
9068,14.21
9070,14.338
9072,14.449
9074,14.544
9076,14.622
9078,14.683
9080,14.727
9082,14.754
9084,14.765
9086,14.76
9088,14.74
9090,14.706
9092,14.657
9094,14.596
9096,14.523
9098,14.439
9100,14.347
9102,14.246
9104,14.138
9106,14.026
9108,13.91
9110,13.792
9112,13.673
9114,13.555
9116,13.44
9118,13.329
9120,13.223
9122,13.124
9124,13.034
9126,12.953
9128,12.883
9130,12.824
9132,12.779
9134,12.747
9136,12.73
9138,12.728
9140,12.742
9142,12.772
9144,12.819
9146,12.882
9148,12.962
9150,13.058
9152,13.17
9154,13.298
9156,13.441
9158,13.598
9160,13.769
9162,13.952
9164,14.147
9166,14.353
9168,14.567
9170,14.79
9172,15.019
9174,15.253
9176,15.49
9178,15.73
9180,15.97
9182,16.208
9184,16.445
9186,16.677
9188,16.904
9190,17.123
9192,17.335
9194,17.536
9196,17.726
9198,17.905
9200,18.07
9202,18.221
9204,18.357
9206,18.477
9208,18.582
9210,18.669
9212,18.74
9214,18.793
9216,18.83
9218,18.849
9220,18.852
9222,18.838
9224,18.808
9226,18.763
9228,18.704
9230,18.632
9232,18.547
9234,18.45
9236,18.344
9238,18.229
9240,18.106
9242,17.977
9244,17.844
9246,17.707
9248,17.57
9250,17.432
9252,17.295
9254,17.162
9256,17.033
9258,16.911
9260,16.795
9262,16.689
9264,16.592
9266,16.507
9268,16.434
9270,16.374
9272,16.328
9274,16.296
9276,16.281
9278,16.281
9280,16.297
9282,16.329
9284,16.378
9286,16.444
9288,16.525
9290,16.622
9292,16.734
9294,16.861
9296,17.002
9298,17.155
9300,17.321
9302,17.497
9304,17.683
9306,17.878
9308,18.079
9310,18.286
9312,18.497
9314,18.711
9316,18.926
9318,19.14
9320,19.353
9322,19.562
9324,19.766
9326,19.963
9328,20.0
9330,20.0
9332,20.0
9334,20.0
9336,20.0
9338,20.0
9340,20.0
9342,20.0
9344,20.0
9346,20.0
9348,20.0
9350,20.0
9352,20.0
9354,20.0
9356,20.0
9358,20.0
9360,20.0
9362,20.0
9364,20.0
9366,20.0
9368,20.0
9370,20.0
9372,20.0
9374,20.0
9376,20.0
9378,20.0
9380,20.0
9382,19.948
9384,19.782
9386,19.614
9388,19.447
9390,19.282
9392,19.121
9394,18.965
9396,18.816
9398,18.675
9400,18.543
9402,18.422
9404,18.312
9406,18.215
9408,18.131
9410,18.062
9412,18.007
9414,17.968
9416,17.946
9418,17.939
9420,17.949
9422,17.974
9424,18.017
9426,18.074
9428,18.148
9430,18.236
9432,18.338
9434,18.454
9436,18.582
9438,18.721
9440,18.871
9442,19.029
9444,19.196
9446,19.368
9448,19.545
9450,19.726
9452,19.908
9454,20.0
9456,20.0
9458,20.0
9460,20.0
9462,20.0
9464,20.0
9466,20.0
9468,20.0
9470,20.0
9472,20.0
9474,20.0
9476,20.0
9478,20.0
9480,20.0
9482,20.0
9484,20.0
9486,20.0
9488,20.0
9490,20.0
9492,20.0
9494,20.0
9496,20.0
9498,20.0
9500,20.0
9502,20.0
9504,20.0
9506,20.0
9508,20.0
9510,20.0
9512,20.0
9514,20.0
9516,20.0
9518,20.0
9520,19.84
9522,19.64
9524,19.439
9526,19.24
9528,19.044
9530,18.853
9532,18.667
9534,18.488
9536,18.319
9538,18.159
9540,18.01
9542,17.873
9544,17.75
9546,17.64
9548,17.546
9550,17.466
9552,17.402
9554,17.355
9556,17.323
9558,17.308
9560,17.31
9562,17.327
9564,17.36
9566,17.408
9568,17.471
9570,17.548
9572,17.637
9574,17.738
9576,17.851
9578,17.972
9580,18.103
9582,18.24
9584,18.382
9586,18.529
9588,18.679
9590,18.829
9592,18.98
9594,19.128
9596,19.273
9598,19.412
9600,19.546
9602,19.671
9604,19.787
9606,19.893
9608,19.987
9610,20.0
9612,20.0
9614,20.0
9616,20.0
9618,20.0
9620,20.0
9622,20.0
9624,20.0
9626,20.0
9628,20.0
9630,20.0
9632,19.924
9634,19.811
9636,19.682
9638,19.538
9640,19.381
9642,19.21
9644,19.028
9646,18.834
9648,18.631
9650,18.421
9652,18.203
9654,17.98
9656,17.753
9658,17.524
9660,17.294
9662,17.065
9664,16.838
9666,16.615
9668,16.398
9670,16.187
9672,15.984
9674,15.791
9676,15.608
9678,15.437
9680,15.279
9682,15.134
9684,15.004
9686,14.889
9688,14.79
9690,14.707
9692,14.64
9694,14.59
9696,14.556
9698,14.539
9700,14.537
9702,14.552
9704,14.581
9706,14.624
9708,14.681
9710,14.751
9712,14.832
9714,14.923
9716,15.024
9718,15.132
9720,15.247
9722,15.367
9724,15.49
9726,15.615
9728,15.741
9730,15.866
9732,15.989
9734,16.107
9736,16.219
9738,16.325
9740,16.422
9742,16.51
9744,16.586
9746,16.651
9748,16.702
9750,16.74
9752,16.762
9754,16.769
9756,16.76
9758,16.734
9760,16.691
9762,16.632
9764,16.555
9766,16.462
9768,16.351
9770,16.225
9772,16.083
9774,15.925
9776,15.754
9778,15.569
9780,15.372
9782,15.164
9784,14.946
9786,14.719
9788,14.485
9790,14.245
9792,14.001
9794,13.754
9796,13.505
9798,13.257
9800,13.01
9802,12.767
9804,12.529
9806,12.296
9808,12.072
9810,11.856
9812,11.651
9814,11.457
9816,11.275
9818,11.107
9820,10.953
9822,10.814
9824,10.691
9826,10.584
9828,10.493
9830,10.419
9832,10.362
9834,10.321
9836,10.297
9838,10.289
9840,10.296
9842,10.318
9844,10.354
9846,10.404
9848,10.466
9850,10.539
9852,10.622
9854,10.713
9856,10.812
9858,10.917
9860,11.027
9862,11.139
9864,11.253
9866,11.367
9868,11.48
9870,11.589
9872,11.693
9874,11.792
9876,11.883
9878,11.965
9880,12.037
9882,12.098
9884,12.146
9886,12.181
9888,12.202
9890,12.208
9892,12.198
9894,12.172
9896,12.129
9898,12.07
9900,11.994
9902,11.901
9904,11.791
9906,11.666
9908,11.524
9910,11.368
9912,11.197
9914,11.012
9916,10.815
9918,10.606
9920,10.387
9922,10.159
9924,9.923
9926,9.681
9928,9.434
9930,9.184
9932,8.931
9934,8.678
9936,8.427
9938,8.178
9940,7.934
9942,7.695
9944,7.464
9946,7.241
9948,7.027
9950,6.825
9952,6.635
9954,6.458
9956,6.296
9958,6.148
9960,6.016
9962,5.9
9964,5.8
9966,5.718
9968,5.652
9970,5.603
9972,5.571
9974,5.555
9976,5.555
9978,5.571
9980,5.602
9982,5.646
9984,5.704
9986,5.773
9988,5.853
9990,5.943
9992,6.041
9994,6.146
9996,6.257
9998,6.371
10000,6.488
10002,6.606
10004,6.723
10006,6.838
10008,6.95
10010,7.056
10012,7.156
10014,7.248
10016,7.33
10018,7.403
10020,7.463
10022,7.511
10024,7.545
10026,7.565
10028,7.57
10030,7.559
10032,7.531
10034,7.488
10036,7.428
10038,7.351
10040,7.258
10042,7.149
10044,7.024
10046,6.883
10048,6.728
10050,6.56
10052,6.378
10054,6.185
10056,5.98
10058,5.767
10060,5.545
10062,5.316
10064,5.082
10066,4.844
10068,4.604
10070,4.362
10072,4.122
10074,3.883
10076,3.648
10078,3.419
10080,3.196
10082,2.981
10084,2.776
10086,2.581
10088,2.398
10090,2.228
10092,2.072
10094,1.931
10096,1.805
10098,1.695
10100,1.602
10102,1.525
10104,1.466
10106,1.424
10108,1.399
10110,1.39
10112,1.398
10114,1.423
10116,1.462
10118,1.516
10120,1.584
10122,1.664
10124,1.756
10126,1.858
10128,1.97
10130,2.089
10132,2.215
10134,2.345
10136,2.48
10138,2.615
10140,2.752
10142,2.887
10144,3.019
10146,3.147
10148,3.27
10150,3.386
10152,3.493
10154,3.59
10156,3.676
10158,3.751
10160,3.812
10162,3.86
10164,3.893
10166,3.911
10168,3.913
10170,3.899
10172,3.869
10174,3.822
10176,3.759
10178,3.68
10180,3.585
10182,3.474
10184,3.349
10186,3.21
10188,3.057
10190,2.893
10192,2.717
10194,2.531
10196,2.337
10198,2.135
10200,1.927
10202,1.715
10204,1.5
10206,1.283
10208,1.066
10210,0.851
10212,0.639
10214,0.431
10216,0.23
10218,0.036
10220,0.0
10222,0.0
10224,0.0
10226,0.0
10228,0.0
10230,0.0
10232,0.0
10234,0.0
10236,0.0
10238,0.0
10240,0.0
10242,0.0
10244,0.0
10246,0.0
10248,0.0
10250,0.0
10252,0.0
10254,0.0
10256,0.0
10258,0.0
10260,0.0
10262,0.0
10264,0.0
10266,0.0
10268,0.0
10270,0.0
10272,0.094
10274,0.258
10276,0.423
10278,0.588
10280,0.752
10282,0.911
10284,1.066
10286,1.215
10288,1.356
10290,1.488
10292,1.61
10294,1.721
10296,1.819
10298,1.904
10300,1.975
10302,2.03
10304,2.071
10306,2.096
10308,2.104
10310,2.096
10312,2.072
10314,2.032
10316,1.975
10318,1.903
10320,1.817
10322,1.715
10324,1.601
10326,1.473
10328,1.334
10330,1.185
10332,1.026
10334,0.86
10336,0.686
10338,0.508
10340,0.326
10342,0.141
10344,0.0
10346,0.0
10348,0.0
10350,0.0
10352,0.0
10354,0.0
10356,0.0
10358,0.0
10360,0.0
10362,0.0
10364,0.0
10366,0.0
10368,0.0
10370,0.0
10372,0.0
10374,0.0
10376,0.0
10378,0.0
10380,0.0
10382,0.0
10384,0.0
10386,0.0
10388,0.0
10390,0.0
10392,0.0
10394,0.0
10396,0.0
10398,0.0
10400,0.0
10402,0.0
10404,0.0
10406,0.0
10408,0.0
10410,0.035
10412,0.233
10414,0.432
10416,0.629
10418,0.824
10420,1.014
10422,1.2
10424,1.378
10426,1.548
10428,1.708
10430,1.857
10432,1.995
10434,2.119
10436,2.23
10438,2.327
10440,2.408
10442,2.473
10444,2.523
10446,2.556
10448,2.573
10450,2.574
10452,2.558
10454,2.527
10456,2.48
10458,2.419
10460,2.343
10462,2.255
10464,2.154
10466,2.043
10468,1.921
10470,1.791
10472,1.653
10474,1.51
10476,1.362
10478,1.21
10480,1.058
10482,0.905
10484,0.754
10486,0.607
10488,0.464
10490,0.326
10492,0.197
10494,0.076
10496,0.0
10498,0.0
10500,0.0
10502,0.0
10504,0.0
10506,0.0
10508,0.0
10510,0.0
10512,0.0
10514,0.0
10516,0.0
10518,0.0
10520,0.0
10522,0.0
10524,0.0
10526,0.089
10528,0.227
10530,0.379
10532,0.545
10534,0.723
10536,0.912
10538,1.11
10540,1.318
10542,1.532
10544,1.752
10546,1.976
10548,2.203
10550,2.431
10552,2.659
10554,2.885
10556,3.107
10558,3.324
10560,3.535
10562,3.738
10564,3.933
10566,4.116
10568,4.289
10570,4.449
10572,4.595
10574,4.727
10576,4.844
10578,4.946
10580,5.031
10582,5.101
10584,5.153
10586,5.19
10588,5.21
10590,5.214
10592,5.202
10594,5.175
10596,5.133
10598,5.078
10600,5.01
10602,4.931
10604,4.84
10606,4.741
10608,4.633
10610,4.518
10612,4.398
10614,4.274
10616,4.147
10618,4.02
10620,3.893
10622,3.769
10624,3.648
10626,3.533
10628,3.424
10630,3.323
10632,3.232
10634,3.151
10636,3.082
10638,3.026
10640,2.984
10642,2.957
10644,2.945
10646,2.949
10648,2.969
10650,3.006
10652,3.061
10654,3.132
10656,3.22
10658,3.325
10660,3.447
10662,3.584
10664,3.736
10666,3.903
10668,4.084
10670,4.277
10672,4.481
10674,4.696
10676,4.92
10678,5.152
10680,5.389
10682,5.632
10684,5.877
10686,6.125
10688,6.372
10690,6.619
10692,6.862
10694,7.101
10696,7.334
10698,7.56
10700,7.778
10702,7.985
10704,8.181
10706,8.365
10708,8.536
10710,8.693
10712,8.835
10714,8.961
10716,9.072
10718,9.166
10720,9.243
10722,9.304
10724,9.349
10726,9.376
10728,9.388
10730,9.384
10732,9.365
10734,9.332
10736,9.285
10738,9.226
10740,9.155
10742,9.074
10744,8.984
10746,8.886
10748,8.782
10750,8.673
10752,8.561
10754,8.447
10756,8.333
10758,8.22
10760,8.109
10762,8.003
10764,7.903
10766,7.809
10768,7.725
10770,7.65
10772,7.586
10774,7.534
10776,7.496
10778,7.471
10780,7.461
10782,7.467
10784,7.489
10786,7.527
10788,7.582
10790,7.654
10792,7.743
10794,7.848
10796,7.97
10798,8.107
10800,8.26
10802,8.428
10804,8.609
10806,8.803
10808,9.009
10810,9.226
10812,9.452
10814,9.686
10816,9.927
10818,10.173
10820,10.423
10822,10.675
10824,10.928
10826,11.181
10828,11.43
10830,11.676
10832,11.917
10834,12.151
10836,12.376
10838,12.592
10840,12.798
10842,12.991
10844,13.172
10846,13.338
10848,13.49
10850,13.627
10852,13.747
10854,13.852
10856,13.939
10858,14.01
10860,14.063
10862,14.1
10864,14.12
10866,14.125
10868,14.113
10870,14.087
10872,14.046
10874,13.993
10876,13.927
10878,13.85
10880,13.763
10882,13.667
10884,13.565
10886,13.456
10888,13.343
10890,13.228
10892,13.111
10894,12.994
10896,12.879
10898,12.767
10900,12.66
10902,12.559
10904,12.466
10906,12.382
10908,12.308
10910,12.246
10912,12.195
10914,12.159
10916,12.136
10918,12.129
10920,12.137
10922,12.161
10924,12.201
10926,12.258
10928,12.331
10930,12.422
10932,12.528
10934,12.65
10936,12.788
10938,12.94
10940,13.107
10942,13.286
10944,13.478
10946,13.681
10948,13.893
10950,14.115
10952,14.343
10954,14.577
10956,14.815
10958,15.057
10960,15.299
10962,15.541
10964,15.782
10966,16.019
10968,16.251
10970,16.477
10972,16.696
10974,16.905
10976,17.104
10978,17.291
10980,17.466
10982,17.627
10984,17.773
10986,17.905
10988,18.02
10990,18.119
10992,18.201
10994,18.266
10996,18.314
10998,18.345
11000,18.359
11002,18.356
11004,18.338
11006,18.303
11008,18.255
11010,18.192
11012,18.116
11014,18.029
11016,17.93
11018,17.823
11020,17.707
11022,17.584
11024,17.456
11026,17.325
11028,17.191
11030,17.056
11032,16.922
11034,16.791
11036,16.663
11038,16.54
11040,16.425
11042,16.317
11044,16.219
11046,16.132
11048,16.056
11050,15.993
11052,15.943
11054,15.908
11056,15.888
11058,15.884
11060,15.896
11062,15.924
11064,15.969
11066,16.029
11068,16.107
11070,16.2
11072,16.308
11074,16.432
11076,16.57
11078,16.721
11080,16.884
11082,17.059
11084,17.245
11086,17.439
11088,17.641
11090,17.849
11092,18.063
11094,18.279
11096,18.498
11098,18.717
11100,18.935
11102,19.15
11104,19.36
11106,19.565
11108,19.763
11110,19.953
11112,20.0
11114,20.0
11116,20.0
11118,20.0
11120,20.0
11122,20.0
11124,20.0
11126,20.0
11128,20.0
11130,20.0
11132,20.0
11134,20.0
11136,20.0
11138,20.0
11140,20.0
11142,20.0
11144,20.0
11146,20.0
11148,20.0
11150,20.0
11152,20.0
11154,20.0
11156,20.0
11158,20.0
11160,20.0
11162,19.852
11164,19.69
11166,19.527
11168,19.364
11170,19.203
11172,19.044
11174,18.89
11176,18.742
11178,18.601
11180,18.469
11182,18.347
11184,18.235
11186,18.136
11188,18.05
11190,17.978
11192,17.921
11194,17.879
11196,17.852
11198,17.842
11200,17.848
11202,17.871
11204,17.909
11206,17.964
11208,18.034
11210,18.12
11212,18.22
11214,18.333
11216,18.46
11218,18.598
11220,18.747
11222,18.906
11224,19.073
11226,19.247
11228,19.427
11230,19.611
11232,19.797
11234,19.984
11236,20.0
11238,20.0
11240,20.0
11242,20.0
11244,20.0
11246,20.0
11248,20.0
11250,20.0
11252,20.0
11254,20.0
11256,20.0
11258,20.0
11260,20.0
11262,20.0
11264,20.0
11266,20.0
11268,20.0
11270,20.0
11272,20.0
11274,20.0
11276,20.0
11278,20.0
11280,20.0
11282,20.0
11284,20.0
11286,20.0
11288,20.0
11290,20.0
11292,20.0
11294,20.0
11296,20.0
11298,20.0
11300,20.0
11302,19.882
11304,19.685
11306,19.49
11308,19.297
11310,19.107
11312,18.923
11314,18.745
11316,18.575
11318,18.415
11320,18.265
11322,18.126
11324,18.001
11326,17.888
11328,17.791
11330,17.708
11332,17.64
11334,17.589
11336,17.554
11338,17.535
11340,17.533
11342,17.546
11344,17.576
11346,17.621
11348,17.681
11350,17.755
11352,17.842
11354,17.942
11356,18.053
11358,18.175
11360,18.305
11362,18.443
11364,18.588
11366,18.737
11368,18.889
11370,19.044
11372,19.199
11374,19.352
11376,19.503
11378,19.649
11380,19.79
11382,19.924
11384,20.0
11386,20.0
11388,20.0
11390,20.0
11392,20.0
11394,20.0
11396,20.0
11398,20.0
11400,20.0
11402,20.0
11404,20.0
11406,20.0
11408,20.0
11410,20.0
11412,20.0
11414,20.0
11416,20.0
11418,19.997
11420,19.85
11422,19.689
11424,19.516
11426,19.332
11428,19.138
11430,18.934
11432,18.723
11434,18.506
11436,18.285
11438,18.06
11440,17.834
11442,17.608
11444,17.384
11446,17.162
11448,16.945
11450,16.734
11452,16.531
11454,16.336
11456,16.151
11458,15.977
11460,15.816
11462,15.668
11464,15.534
11466,15.415
11468,15.311
11470,15.223
11472,15.151
11474,15.096
11476,15.057
11478,15.035
11480,15.028
11482,15.038
11484,15.062
11486,15.102
11488,15.155
11490,15.221
11492,15.3
11494,15.389
11496,15.488
11498,15.596
11500,15.71
11502,15.831
11504,15.955
11506,16.083
11508,16.211
11510,16.34
11512,16.466
11514,16.589
11516,16.708
11518,16.82
11520,16.924
11522,17.019
11524,17.104
11526,17.177
11528,17.238
11530,17.285
11532,17.317
11534,17.334
11536,17.335
11538,17.32
11540,17.289
11542,17.24
11544,17.174
11546,17.091
11548,16.991
11550,16.875
11552,16.743
11554,16.595
11556,16.433
11558,16.257
11560,16.068
11562,15.867
11564,15.656
11566,15.435
11568,15.206
11570,14.971
11572,14.731
11574,14.487
11576,14.24
11578,13.994
11580,13.748
11582,13.504
11584,13.265
11586,13.031
11588,12.804
11590,12.585
11592,12.376
11594,12.178
11596,11.992
11598,11.818
11600,11.658
11602,11.513
11604,11.384
11606,11.27
11608,11.172
11610,11.091
11612,11.027
11614,10.979
11616,10.948
11618,10.933
11620,10.934
11622,10.95
11624,10.98
11626,11.024
11628,11.081
11630,11.149
11632,11.228
11634,11.317
11636,11.413
11638,11.516
11640,11.624
11642,11.736
11644,11.851
11646,11.966
11648,12.08
11650,12.191
11652,12.299
11654,12.401
11656,12.497
11658,12.584
11660,12.662
11662,12.729
11664,12.784
11666,12.826
11668,12.854
11670,12.868
11672,12.866
11674,12.849
11676,12.815
11678,12.764
11680,12.696
11682,12.612
11684,12.511
11686,12.393
11688,12.26
11690,12.111
11692,11.947
11694,11.769
11696,11.578
11698,11.375
11700,11.161
11702,10.937
11704,10.704
11706,10.465
11708,10.22
11710,9.971
11712,9.719
11714,9.466
11716,9.213
11718,8.962
11720,8.715
11722,8.473
11724,8.237
11726,8.009
11728,7.79
11730,7.582
11732,7.385
11734,7.201
11736,7.03
11738,6.874
11740,6.733
11742,6.608
11744,6.5
11746,6.408
11748,6.332
11750,6.274
11752,6.233
11754,6.208
11756,6.199
11758,6.206
11760,6.228
11762,6.265
11764,6.315
11766,6.377
11768,6.451
11770,6.535
11772,6.628
11774,6.728
11776,6.835
11778,6.946
11780,7.06
11782,7.177
11784,7.293
11786,7.408
11788,7.52
11790,7.627
11792,7.729
11794,7.823
11796,7.909
11798,7.985
11800,8.05
11802,8.102
11804,8.142
11806,8.167
11808,8.177
11810,8.172
11812,8.151
11814,8.114
11816,8.06
11818,7.99
11820,7.903
11822,7.8
11824,7.68
11826,7.546
11828,7.396
11830,7.232
11832,7.054
11834,6.864
11836,6.663
11838,6.452
11840,6.232
11842,6.004
11844,5.77
11846,5.531
11848,5.289
11850,5.046
11852,4.802
11854,4.56
11856,4.321
11858,4.086
11860,3.857
11862,3.635
11864,3.422
11866,3.219
11868,3.028
11870,2.849
11872,2.683
11874,2.531
11876,2.395
11878,2.274
11880,2.169
11882,2.082
11884,2.011
11886,1.957
11888,1.921
11890,1.901
11892,1.898
11894,1.911
11896,1.94
11898,1.984
11900,2.042
11902,2.113
11904,2.196
11906,2.29
11908,2.394
11910,2.506
11912,2.626
11914,2.751
11916,2.88
11918,3.012
11920,3.145
11922,3.278
11924,3.408
11926,3.535
11928,3.658
11930,3.773
11932,3.881
11934,3.98
11936,4.069
11938,4.146
11940,4.211
11942,4.262
11944,4.299
11946,4.321
11948,4.327
11950,4.317
11952,4.292
11954,4.249
11956,4.191
11958,4.116
11960,4.025
11962,3.918
11964,3.797
11966,3.66
11968,3.511
11970,3.348
11972,3.174
11974,2.989
11976,2.795
11978,2.593
11980,2.384
11982,2.17
11984,1.952
11986,1.732
11988,1.511
11990,1.291
11992,1.073
11994,0.859
11996,0.65
11998,0.449
12000,0.255
12002,0.071
12004,0.0
12006,0.0
12008,0.0
12010,0.0
12012,0.0
12014,0.0
12016,0.0
12018,0.0
12020,0.0
12022,0.0
12024,0.0
12026,0.0
12028,0.0
12030,0.0
12032,0.0
12034,0.0
12036,0.0
12038,0.0
12040,0.0
12042,0.0
12044,0.0
12046,0.0
12048,0.0
12050,0.06
12052,0.215
12054,0.373
12056,0.534
12058,0.694
12060,0.854
12062,1.012
12064,1.165
12066,1.312
12068,1.453
12070,1.585
12072,1.708
12074,1.82
12076,1.92
12078,2.007
12080,2.08
12082,2.139
12084,2.183
12086,2.211
12088,2.223
12090,2.218
12092,2.198
12094,2.161
12096,2.108
12098,2.039
12100,1.955
12102,1.857
12104,1.744
12106,1.618
12108,1.48
12110,1.331
12112,1.173
12114,1.005
12116,0.83
12118,0.65
12120,0.465
12122,0.277
12124,0.087
12126,0.0
